cv	end	hash	start	dataset	estimator	estimator	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results
fold				name	call	name	fit_time	score_time	test_accuracy	test_f1_macro	test_f1_micro	test_f1_samples	test_f1_weighted	test_jaccard_macro	test_jaccard_micro	test_jaccard_samples	test_jaccard_weighted	test_precision_macro	test_precision_micro	test_precision_samples	test_precision_weighted	test_recall_macro	test_recall_micro	test_recall_samples	test_recall_weighted
0	2023-09-06 07:29:26.987487	84899317f2d2a51c1335235fcdd5d36aa7fa54bbae22e5822b1f9efa38f72079	2023-09-06 07:02:11.266077	rcv1subset1	estimators.cascade_weak_label_tree_embedder	embedding_weak	1368.7590827941895	263.67650151252747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	2023-09-06 07:29:26.987487	84899317f2d2a51c1335235fcdd5d36aa7fa54bbae22e5822b1f9efa38f72079	2023-09-06 07:02:11.266077	rcv1subset1	estimators.cascade_weak_label_tree_embedder	embedding_weak	1363.1185238361359	258.7291464805603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	2023-09-06 07:29:26.987487	84899317f2d2a51c1335235fcdd5d36aa7fa54bbae22e5822b1f9efa38f72079	2023-09-06 07:02:11.266077	rcv1subset1	estimators.cascade_weak_label_tree_embedder	embedding_weak	1377.2703385353088	250.60432815551758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	2023-09-06 07:29:26.987487	84899317f2d2a51c1335235fcdd5d36aa7fa54bbae22e5822b1f9efa38f72079	2023-09-06 07:02:11.266077	rcv1subset1	estimators.cascade_weak_label_tree_embedder	embedding_weak	1338.4178459644318	265.97545099258423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	2023-09-06 07:29:26.987487	84899317f2d2a51c1335235fcdd5d36aa7fa54bbae22e5822b1f9efa38f72079	2023-09-06 07:02:11.266077	rcv1subset1	estimators.cascade_weak_label_tree_embedder	embedding_weak	1366.2069330215454	260.3802933692932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0	2023-09-06 07:31:39.072407	ac1de0a94fe50c6656c8117b8a1fc25803f12011b91057ee1b00cb3aa75503bc	2023-09-06 07:29:27.140266	rcv1subset1	estimators.cascade_proba	proba	111.65251851081848	16.928789377212524	0.0024855012427506215	0.004557780915144298	0.03111111111111111	0.024206020436343553	0.02686059954024337	0.0024694567994638277	0.01580135440180587	0.017116424034402496	0.014588580840185744	0.03161421911421911	0.4827586206896552	0.0463960231980116	0.1642306220377403	0.002683236961054099	0.016073478760045924	0.017116424034402496	0.016073478760045924
1	2023-09-06 07:31:39.072407	ac1de0a94fe50c6656c8117b8a1fc25803f12011b91057ee1b00cb3aa75503bc	2023-09-06 07:29:27.140266	rcv1subset1	estimators.cascade_proba	proba	111.48922085762024	16.161088705062866	0.002544529262086514	0.004388462833785942	0.030251141552511417	0.024867724867724865	0.02676143573012151	0.0023314465925580183	0.015357867284844973	0.018122702855527282	0.0142885413839952	0.03267137791785679	0.4774774774774775	0.04410517387616624	0.17243228123416415	0.0025257046005040915	0.015620394930739759	0.018122702855527282	0.015620394930739759
2	2023-09-06 07:31:39.072407	ac1de0a94fe50c6656c8117b8a1fc25803f12011b91057ee1b00cb3aa75503bc	2023-09-06 07:29:27.140266	rcv1subset1	estimators.cascade_proba	proba	104.5683081150055	16.822434186935425	0.006578947368421052	0.0074850479894931965	0.045019696117051214	0.035761278195488716	0.040558307536567764	0.004116718283750203	0.023028209556706966	0.02675438596491228	0.022195909054148786	0.03943330881833556	0.5882352941176471	0.05962171052631579	0.20077564484338314	0.004306664345045879	0.023405500292568753	0.027234100877192982	0.023405500292568753
3	2023-09-06 07:31:39.072407	ac1de0a94fe50c6656c8117b8a1fc25803f12011b91057ee1b00cb3aa75503bc	2023-09-06 07:29:27.140266	rcv1subset1	estimators.cascade_proba	proba	98.64636826515198	17.411420106887817	0.0016556291390728477	0.005742786567943559	0.038983050847457616	0.030106827499211605	0.03471279670672543	0.003085769891989988	0.019878997407087293	0.021351702932828762	0.018750893598863966	0.03429526355996944	0.5307692307692308	0.056291390728476824	0.18162157766332337	0.0033111203266574436	0.020234604105571846	0.021351702932828762	0.020234604105571846
4	2023-09-06 07:31:39.072407	ac1de0a94fe50c6656c8117b8a1fc25803f12011b91057ee1b00cb3aa75503bc	2023-09-06 07:29:27.140266	rcv1subset1	estimators.cascade_proba	proba	109.34906673431396	16.60270404815674	0.0008403361344537816	0.002179581058891404	0.01369472182596291	0.010926370548219289	0.012961070504236078	0.0011386574578945035	0.0068945705257110025	0.007851140456182472	0.006777853434555717	0.02178030303030303	0.6666666666666666	0.020168067226890758	0.12044777553569712	0.001161108975591005	0.006918420294032862	0.007851140456182472	0.006918420294032862
0	2023-09-06 07:55:50.296853	ac06edd81218a23565264a8f6b696e75b77f1ab4882a4fd06f94da1c3e307abc	2023-09-06 07:31:39.197809	rcv1subset1	estimators.cascade_tree_embedder	embedding	1154.66699385643	253.21621656417847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	2023-09-06 07:55:50.296853	ac06edd81218a23565264a8f6b696e75b77f1ab4882a4fd06f94da1c3e307abc	2023-09-06 07:31:39.197809	rcv1subset1	estimators.cascade_tree_embedder	embedding	1189.287546157837	258.3572654724121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	2023-09-06 07:55:50.296853	ac06edd81218a23565264a8f6b696e75b77f1ab4882a4fd06f94da1c3e307abc	2023-09-06 07:31:39.197809	rcv1subset1	estimators.cascade_tree_embedder	embedding	1161.1873989105225	263.6344721317291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	2023-09-06 07:55:50.296853	ac06edd81218a23565264a8f6b696e75b77f1ab4882a4fd06f94da1c3e307abc	2023-09-06 07:31:39.197809	rcv1subset1	estimators.cascade_tree_embedder	embedding	1184.1330568790436	263.5244035720825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	2023-09-06 07:55:50.296853	ac06edd81218a23565264a8f6b696e75b77f1ab4882a4fd06f94da1c3e307abc	2023-09-06 07:31:39.197809	rcv1subset1	estimators.cascade_tree_embedder	embedding	1186.41508603096	252.13540244102478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0	2023-09-06 07:57:06.145500	e4cb27e31d65224329c01ea3b104e808987397fbd8a1ef8b32b946f579f3f6bb	2023-09-06 07:55:50.486604	medical	estimators.cascade_weak_label_tree_embedder_pvalue	embedding_weak_chi2__drop60	71.49622130393982	3.546349287033081	0.025510204081632654	0.018796992481203006	0.0423728813559322	0.02040816326530612	0.03602756892230576	0.011441647597254004	0.021645021645021644	0.017857142857142856	0.021929824561403508	0.05263157894736842	0.625	0.017857142857142856	0.10087719298245613	0.011441647597254004	0.021929824561403508	0.025510204081632654	0.021929824561403508
1	2023-09-06 07:57:06.145500	e4cb27e31d65224329c01ea3b104e808987397fbd8a1ef8b32b946f579f3f6bb	2023-09-06 07:55:50.486604	medical	estimators.cascade_weak_label_tree_embedder_pvalue	embedding_weak_chi2__drop60	70.84052443504333	3.598238468170166	0.030612244897959183	0.02729044834307992	0.042194092827004225	0.017006802721088433	0.0326317506934247	0.015732265446224258	0.021551724137931036	0.012755102040816327	0.019057651790844666	0.05263157894736842	0.5	0.012755102040816327	0.08105726872246696	0.022727272727272728	0.022026431718061675	0.025510204081632654	0.022026431718061675
2	2023-09-06 07:57:06.145500	e4cb27e31d65224329c01ea3b104e808987397fbd8a1ef8b32b946f579f3f6bb	2023-09-06 07:55:50.486604	medical	estimators.cascade_weak_label_tree_embedder_pvalue	embedding_weak_chi2__drop60	67.15382122993469	4.76921272277832	0.04081632653061224	0.028143274853801168	0.0411522633744856	0.016156462585034014	0.03478367748279252	0.015795537230172206	0.02100840336134454	0.011904761904761904	0.019246258309204355	0.06578947368421052	0.29411764705882354	0.015306122448979591	0.11172566371681415	0.02190258254331481	0.022123893805309734	0.02040816326530612	0.022123893805309734
3	2023-09-06 07:57:06.145500	e4cb27e31d65224329c01ea3b104e808987397fbd8a1ef8b32b946f579f3f6bb	2023-09-06 07:55:50.486604	medical	estimators.cascade_weak_label_tree_embedder_pvalue	embedding_weak_chi2__drop60	71.07340598106384	3.5391643047332764	0.07731958762886598	0.04476709013914096	0.08695652173913043	0.02734413352970054	0.07852011494252874	0.024797853218905846	0.045454545454545456	0.01881443298969072	0.0432187950937951	0.1442982456140351	0.3793103448275862	0.02783505154639175	0.3781622023809524	0.03402104294552807	0.049107142857142856	0.04037800687285223	0.049107142857142856
4	2023-09-06 07:57:06.145500	e4cb27e31d65224329c01ea3b104e808987397fbd8a1ef8b32b946f579f3f6bb	2023-09-06 07:55:50.486604	medical	estimators.cascade_weak_label_tree_embedder_pvalue	embedding_weak_chi2__drop60	66.44219708442688	4.627052307128906	0.04081632653061224	0.03526185190022201	0.07407407407407407	0.030612244897959183	0.05320099255583125	0.02269260106788711	0.038461538461538464	0.02295918367346939	0.03549114331723027	0.05263157894736842	0.5	0.02295918367346939	0.08888888888888888	0.03229665071770335	0.04	0.04591836734693878	0.04
0	2023-09-06 07:57:32.337109	dfdffa7a811a276ab9df9cf4635ae6d56914ac21bfbe6231bb3ce5dfcbbe0b17	2023-09-06 07:57:06.270796	medical	estimators.cascade_weak_label_proba	proba_weak__drop60	20.544328927993774	3.880385398864746	0.02040816326530612	0.10941129322056363	0.17250673854447438	0.06473113054745708	0.18375985452421806	0.06377496329434565	0.0943952802359882	0.04482507288629737	0.10716292264224121	0.15607484620642517	0.2191780821917808	0.04482507288629737	0.3267077922077922	0.1065577871685121	0.14222222222222222	0.14285714285714285	0.14222222222222222
1	2023-09-06 07:57:32.337109	dfdffa7a811a276ab9df9cf4635ae6d56914ac21bfbe6231bb3ce5dfcbbe0b17	2023-09-06 07:57:06.270796	medical	estimators.cascade_weak_label_proba	proba_weak__drop60	20.61018943786621	3.865831136703491	0.05102040816326531	0.13200100100865947	0.15942028985507245	0.07125850340136053	0.13423623652480324	0.08259318081299505	0.08661417322834646	0.05612244897959184	0.08632642083665665	0.28245614035087724	0.4489795918367347	0.05612244897959184	0.3274863169136297	0.10210217572917801	0.09691629955947137	0.10204081632653061	0.09691629955947137
2	2023-09-06 07:57:32.337109	dfdffa7a811a276ab9df9cf4635ae6d56914ac21bfbe6231bb3ce5dfcbbe0b17	2023-09-06 07:57:06.270796	medical	estimators.cascade_weak_label_proba	proba_weak__drop60	19.877828121185303	3.8174798488616943	0.06153846153846154	0.08491351570919818	0.13026819923371646	0.05641025641025641	0.11997479047856015	0.04985774183887391	0.06967213114754098	0.04529914529914529	0.06950562897699462	0.2644110275689224	0.5	0.04871794871794872	0.5486679253199076	0.059243525137700696	0.07488986784140969	0.07692307692307693	0.07488986784140969
3	2023-09-06 07:57:32.337109	dfdffa7a811a276ab9df9cf4635ae6d56914ac21bfbe6231bb3ce5dfcbbe0b17	2023-09-06 07:57:06.270796	medical	estimators.cascade_weak_label_proba	proba_weak__drop60	19.86367440223694	3.9641830921173096	0.05128205128205128	0.1327498948891139	0.2108626198083067	0.09079365079365079	0.19330106566760863	0.08190595069750194	0.11785714285714285	0.06760683760683761	0.1181790609832645	0.2365609536662168	0.3793103448275862	0.07179487179487179	0.468322176839876	0.12696097126875158	0.14601769911504425	0.1393162393162393	0.14601769911504425
4	2023-09-06 07:57:32.337109	dfdffa7a811a276ab9df9cf4635ae6d56914ac21bfbe6231bb3ce5dfcbbe0b17	2023-09-06 07:57:06.270796	medical	estimators.cascade_weak_label_proba	proba_weak__drop60	21.033488512039185	3.918347120285034	0.04591836734693878	0.0881186348079387	0.12639405204460968	0.04710884353741497	0.10470083321696223	0.05173787327144858	0.06746031746031746	0.03486394557823129	0.06167839888223029	0.2134502923976608	0.38636363636363635	0.036564625850340135	0.3759012345679012	0.07946574555313383	0.07555555555555556	0.06887755102040816	0.07555555555555556
0	2023-09-06 07:58:48.713235	e4cb27e31d65224329c01ea3b104e808987397fbd8a1ef8b32b946f579f3f6bb	2023-09-06 07:57:32.398152	medical	estimators.cascade_weak_label_tree_embedder	embedding_weak__drop60	67.57504534721375	4.469781398773193	0.07731958762886598	0.015281625115420127	0.049586776859504134	0.014972999509081982	0.049578947368421056	0.008075406189655916	0.025423728813559324	0.012027491408934707	0.02636015325670498	0.12280701754385963	0.35294117647058826	0.014604810996563572	0.37777777777777777	0.008209841895779463	0.02666666666666667	0.023195876288659795	0.02666666666666667
1	2023-09-06 07:58:48.713235	e4cb27e31d65224329c01ea3b104e808987397fbd8a1ef8b32b946f579f3f6bb	2023-09-06 07:57:32.398152	medical	estimators.cascade_weak_label_tree_embedder	embedding_weak__drop60	66.83025479316711	4.562626361846924	0.02040816326530612	0.08295593175877904	0.14448669201520914	0.04914965986394557	0.13470760871075854	0.05264317601964569	0.0778688524590164	0.04081632653061224	0.08094961054605686	0.2030075187969925	0.5588235294117647	0.041666666666666664	0.42592014971927633	0.05440594239221242	0.08296943231441048	0.06377551020408163	0.08296943231441048
2	2023-09-06 07:58:48.713235	e4cb27e31d65224329c01ea3b104e808987397fbd8a1ef8b32b946f579f3f6bb	2023-09-06 07:57:32.398152	medical	estimators.cascade_weak_label_tree_embedder	embedding_weak__drop60	69.92387104034424	3.82436203956604	0.030612244897959183	0.03080332409972299	0.04878048780487805	0.01251214771622935	0.04689902534113061	0.017458156886469046	0.025	0.0086734693877551	0.025039165602383992	0.10964912280701752	0.2857142857142857	0.011224489795918367	0.27666666666666667	0.020374687973237257	0.02666666666666667	0.02295918367346939	0.02666666666666667
3	2023-09-06 07:58:48.713235	e4cb27e31d65224329c01ea3b104e808987397fbd8a1ef8b32b946f579f3f6bb	2023-09-06 07:57:32.398152	medical	estimators.cascade_weak_label_tree_embedder	embedding_weak__drop60	69.32196521759033	4.25561261177063	0.04081632653061224	0.02729044834307992	0.0423728813559322	0.017006802721088433	0.03277613897082924	0.015732265446224258	0.021645021645021644	0.012755102040816327	0.01914197768372451	0.05263157894736842	0.5	0.012755102040816327	0.08141592920353984	0.022727272727272728	0.022123893805309734	0.025510204081632654	0.022123893805309734
4	2023-09-06 07:58:48.713235	e4cb27e31d65224329c01ea3b104e808987397fbd8a1ef8b32b946f579f3f6bb	2023-09-06 07:57:32.398152	medical	estimators.cascade_weak_label_tree_embedder	embedding_weak__drop60	72.5836398601532	3.386066198348999	0.05612244897959184	0.02384165542060279	0.034334763948497854	0.013605442176870748	0.027502374169040833	0.013443935926773457	0.017467248908296942	0.01020408163265306	0.015531400966183575	0.05263157894736842	0.5	0.01020408163265306	0.07888888888888888	0.01770334928229665	0.017777777777777778	0.02040816326530612	0.017777777777777778
0	2023-09-06 07:59:09.511020	22767272ae07c50b6427c68abb73fb105064ec379175b2db6997df44c1cb85cd	2023-09-06 07:58:48.833431	medical	estimators.cascade_proba	proba__drop60	15.579348087310791	3.7856202125549316	0.05128205128205128	0.007386888273314866	0.034782608695652174	0.018803418803418803	0.03291414376649589	0.003972194637537239	0.017699115044247787	0.017948717948717947	0.017699115044247787	0.05263157894736842	1.0	0.020512820512820513	0.2345132743362832	0.003972194637537239	0.017699115044247787	0.017948717948717947	0.017699115044247787
1	2023-09-06 07:59:09.511020	22767272ae07c50b6427c68abb73fb105064ec379175b2db6997df44c1cb85cd	2023-09-06 07:58:48.833431	medical	estimators.cascade_proba	proba__drop60	15.841965675354004	3.8257339000701904	0.05612244897959184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	2023-09-06 07:59:09.511020	22767272ae07c50b6427c68abb73fb105064ec379175b2db6997df44c1cb85cd	2023-09-06 07:58:48.833431	medical	estimators.cascade_proba	proba__drop60	16.650696992874146	3.855313301086426	0.02040816326530612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	2023-09-06 07:59:09.511020	22767272ae07c50b6427c68abb73fb105064ec379175b2db6997df44c1cb85cd	2023-09-06 07:58:48.833431	medical	estimators.cascade_proba	proba__drop60	16.57961368560791	3.7600200176239014	0.046153846153846156	0.007386888273314866	0.034782608695652174	0.020512820512820513	0.03291414376649589	0.003972194637537239	0.017699115044247787	0.020512820512820513	0.017699115044247787	0.05263157894736842	1.0	0.020512820512820513	0.2345132743362832	0.003972194637537239	0.017699115044247787	0.020512820512820513	0.017699115044247787
4	2023-09-06 07:59:09.511020	22767272ae07c50b6427c68abb73fb105064ec379175b2db6997df44c1cb85cd	2023-09-06 07:58:48.833431	medical	estimators.cascade_proba	proba__drop60	16.584222316741943	3.8458070755004883	0.0663265306122449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0	2023-09-06 08:00:16.677003	ae7c189da6101148fd8c387261c566b37acd156eefc4fd603621a1cf87694a5c	2023-09-06 07:59:09.567457	medical	estimators.cascade_tree_embedder	embedding__drop60	57.79425501823425	4.588095664978027	0.07142857142857142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	2023-09-06 08:00:16.677003	ae7c189da6101148fd8c387261c566b37acd156eefc4fd603621a1cf87694a5c	2023-09-06 07:59:09.567457	medical	estimators.cascade_tree_embedder	embedding__drop60	59.27825713157654	4.264265298843384	0.0663265306122449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	2023-09-06 08:00:16.677003	ae7c189da6101148fd8c387261c566b37acd156eefc4fd603621a1cf87694a5c	2023-09-06 07:59:09.567457	medical	estimators.cascade_tree_embedder	embedding__drop60	63.665210485458374	3.1139819622039795	0.02040816326530612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	2023-09-06 08:00:16.677003	ae7c189da6101148fd8c387261c566b37acd156eefc4fd603621a1cf87694a5c	2023-09-06 07:59:09.567457	medical	estimators.cascade_tree_embedder	embedding__drop60	61.8785457611084	3.447389841079712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	2023-09-06 08:00:16.677003	ae7c189da6101148fd8c387261c566b37acd156eefc4fd603621a1cf87694a5c	2023-09-06 07:59:09.567457	medical	estimators.cascade_tree_embedder	embedding__drop60	62.87485408782959	3.1505088806152344	0.046875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0	2023-09-06 08:03:00.011642	a811d76ab32c01d7814e8c3b22ad3ec8df0aae4367575d13422e2d46fcda2cfb	2023-09-06 08:00:16.823300	scene	estimators.cascade_weak_label_tree_embedder_pvalue	embedding_weak_chi2__drop60	151.77574062347412	4.62550950050354	0.3403361344537815	0.47347472197114376	0.5145228215767634	0.3735994397759103	0.4438997587604497	0.3636823731471379	0.3463687150837989	0.36519607843137253	0.34020137505459125	0.7366839712409852	0.9029126213592233	0.38760504201680673	0.6986537537450469	0.3840663868065161	0.3597678916827853	0.3683473389355742	0.3597678916827853
1	2023-09-06 08:03:00.011642	a811d76ab32c01d7814e8c3b22ad3ec8df0aae4367575d13422e2d46fcda2cfb	2023-09-06 08:00:16.823300	scene	estimators.cascade_weak_label_tree_embedder_pvalue	embedding_weak_chi2__drop60	152.47386407852173	4.555551767349243	0.3581780538302277	0.4929261473900075	0.5201668984700974	0.37612146307798483	0.4655359827711673	0.37003427182688203	0.35150375939849626	0.37163561076604557	0.348277159721483	0.9213237642017654	0.9166666666666666	0.38509316770186336	0.9226363358987489	0.3851781128900125	0.36310679611650487	0.37163561076604557	0.36310679611650487
2	2023-09-06 08:03:00.011642	a811d76ab32c01d7814e8c3b22ad3ec8df0aae4367575d13422e2d46fcda2cfb	2023-09-06 08:00:16.823300	scene	estimators.cascade_weak_label_tree_embedder_pvalue	embedding_weak_chi2__drop60	152.39535546302795	3.915309190750122	0.33958333333333335	0.4806332310433081	0.5105189340813464	0.36319444444444443	0.45312126664533725	0.36496153950044136	0.3427495291902072	0.3572916666666667	0.3427815001804961	0.9034819931081027	0.9285714285714286	0.375	0.9039346206196156	0.37451901132815585	0.3520309477756286	0.3572916666666667	0.3520309477756286
3	2023-09-06 08:03:00.011642	a811d76ab32c01d7814e8c3b22ad3ec8df0aae4367575d13422e2d46fcda2cfb	2023-09-06 08:00:16.823300	scene	estimators.cascade_weak_label_tree_embedder_pvalue	embedding_weak_chi2__drop60	149.73883175849915	4.547345399856567	0.3512396694214876	0.4982661594286071	0.521497919556172	0.37465564738292007	0.4697725177548773	0.37528120745878074	0.3527204502814259	0.368801652892562	0.3523540119358935	0.9159169149288315	0.9261083743842364	0.38636363636363635	0.9169004229083673	0.386083711031882	0.36293436293436293	0.368801652892562	0.36293436293436293
4	2023-09-06 08:03:00.011642	a811d76ab32c01d7814e8c3b22ad3ec8df0aae4367575d13422e2d46fcda2cfb	2023-09-06 08:00:16.823300	scene	estimators.cascade_weak_label_tree_embedder_pvalue	embedding_weak_chi2__drop60	158.53815722465515	3.615684986114502	0.29958677685950413	0.43281974128549466	0.4680232558139535	0.32162534435261714	0.4063165326623305	0.3218171332470807	0.3055028462998102	0.31611570247933884	0.30172539000676885	0.8034453619199381	0.9470588235294117	0.33161157024793386	0.7637663273256493	0.3309370926071798	0.3108108108108108	0.31714876033057854	0.3108108108108108
0	2023-09-06 08:03:18.569632	1cfa43c3037b9ca8b3db2cf87fb024a7744e36d63d3dc00246d5c879c6f79d9b	2023-09-06 08:03:00.129129	scene	estimators.cascade_weak_label_proba	proba_weak__drop60	14.642948150634766	2.6340856552124023	0.28541666666666665	0.4131737345558401	0.44843049327354256	0.3003472222222222	0.38596640843194874	0.31021984551396314	0.28901734104046245	0.2965277777777777	0.28812788074924	0.7807519057519058	0.974025974025974	0.3072916666666667	0.7704993641886846	0.31341473527843466	0.2912621359223301	0.2975694444444444	0.2912621359223301
1	2023-09-06 08:03:18.569632	1cfa43c3037b9ca8b3db2cf87fb024a7744e36d63d3dc00246d5c879c6f79d9b	2023-09-06 08:03:00.129129	scene	estimators.cascade_weak_label_proba	proba_weak__drop60	14.790016651153564	2.6315901279449463	0.27422680412371137	0.3947610120034832	0.43072289156626503	0.28522336769759454	0.37028319176066415	0.2926493284324038	0.2744721689059501	0.2824742268041237	0.27303343672725694	0.822562358276644	0.9794520547945206	0.2907216494845361	0.8234904000210123	0.2957538849639328	0.27606177606177607	0.2824742268041237	0.27606177606177607
2	2023-09-06 08:03:18.569632	1cfa43c3037b9ca8b3db2cf87fb024a7744e36d63d3dc00246d5c879c6f79d9b	2023-09-06 08:03:00.129129	scene	estimators.cascade_weak_label_proba	proba_weak__drop60	15.026771545410156	2.499526023864746	0.25206611570247933	0.3727095991568594	0.4140030441400304	0.2713498622589532	0.34443879718719994	0.28097047309628115	0.26103646833013433	0.2665289256198347	0.25892972275951	0.6538461538461539	0.9714285714285714	0.2809917355371901	0.613896741556316	0.2851048400213457	0.26305609284332687	0.2665289256198347	0.26305609284332687
3	2023-09-06 08:03:18.569632	1cfa43c3037b9ca8b3db2cf87fb024a7744e36d63d3dc00246d5c879c6f79d9b	2023-09-06 08:03:00.129129	scene	estimators.cascade_weak_label_proba	proba_weak__drop60	14.456439971923828	2.355870485305786	0.26239669421487605	0.38843652583320715	0.4283559577677225	0.2830578512396694	0.36281484701224354	0.2908952210152455	0.272552783109405	0.27789256198347106	0.271028385260595	0.8228291316526611	0.9793103448275862	0.29338842975206614	0.8237132690914204	0.2940591799395148	0.27413127413127414	0.27789256198347106	0.27413127413127414
4	2023-09-06 08:03:18.569632	1cfa43c3037b9ca8b3db2cf87fb024a7744e36d63d3dc00246d5c879c6f79d9b	2023-09-06 08:03:00.129129	scene	estimators.cascade_weak_label_proba	proba_weak__drop60	14.34662914276123	2.3039004802703857	0.3080168776371308	0.42246380436577174	0.45925925925925926	0.3192686357243319	0.3951087359643124	0.31954567784391524	0.2980769230769231	0.31645569620253167	0.2965209289355002	0.9890606608086282	0.9810126582278481	0.32489451476793246	0.9897865684887435	0.3231457662567628	0.29980657640232106	0.31645569620253167	0.29980657640232106
0	2023-09-06 08:05:59.575601	a811d76ab32c01d7814e8c3b22ad3ec8df0aae4367575d13422e2d46fcda2cfb	2023-09-06 08:03:18.626258	scene	estimators.cascade_weak_label_tree_embedder	embedding_weak__drop60	152.3763132095337	4.7606894969940186	0.33472803347280333	0.48912193847490365	0.5202797202797202	0.3692468619246862	0.46227627635283147	0.37039466889049044	0.3516068052930057	0.3605299860529986	0.34950825369544575	0.9348939438507043	0.9441624365482234	0.38598326359832635	0.9361480098169971	0.38026795493629645	0.3590733590733591	0.3615760111576011	0.3590733590733591
1	2023-09-06 08:05:59.575601	a811d76ab32c01d7814e8c3b22ad3ec8df0aae4367575d13422e2d46fcda2cfb	2023-09-06 08:03:18.626258	scene	estimators.cascade_weak_label_tree_embedder	embedding_weak__drop60	154.66335701942444	3.9982521533966064	0.36024844720496896	0.5055014865782776	0.5335195530726257	0.38371290545203585	0.47571163720201026	0.39061215593889514	0.3638095238095238	0.3778467908902691	0.36588574644716476	0.9208993586115827	0.9502487562189055	0.39544513457556935	0.9208710391701145	0.39560572903378866	0.37087378640776697	0.3778467908902691	0.37087378640776697
2	2023-09-06 08:05:59.575601	a811d76ab32c01d7814e8c3b22ad3ec8df0aae4367575d13422e2d46fcda2cfb	2023-09-06 08:03:18.626258	scene	estimators.cascade_weak_label_tree_embedder	embedding_weak__drop60	150.89635801315308	4.537842273712158	0.35490605427974947	0.4850802032697506	0.5104022191400832	0.3729993041057759	0.45685560619428267	0.3615734439750408	0.3426443202979516	0.3684759916492693	0.3393850259211016	0.9213726890782433	0.9064039408866995	0.38204592901878914	0.9222369332552626	0.3777007462423489	0.3552123552123552	0.3684759916492693	0.3552123552123552
3	2023-09-06 08:05:59.575601	a811d76ab32c01d7814e8c3b22ad3ec8df0aae4367575d13422e2d46fcda2cfb	2023-09-06 08:03:18.626258	scene	estimators.cascade_weak_label_tree_embedder	embedding_weak__drop60	148.9269187450409	4.688995361328125	0.3076923076923077	0.4437725600626518	0.47041847041847046	0.3284823284823285	0.41715118252707534	0.3260928850764553	0.30754716981132074	0.3232848232848233	0.30563163057057974	0.7432886557886559	0.9209039548022598	0.3388773388773389	0.7048181953705209	0.33635900576099687	0.31589147286821706	0.3232848232848233	0.31589147286821706
